woche;marke;thema;engine;engine_typ;visibility;share_of_voice;mention_count;sentiment;position;visibility_count;visibility_total;sentiment_sum;sentiment_count;position_sum;position_count;brand_id;topic_id;model_channel_id
2026-07-06;Württembergische;Risikoleben;Gemini;grounded;0.0095;0.0036;3;54;6;2;210;0.1627197265625;2;6;1;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-06;Württembergische;Sterbegeld;AI Mode;grounded;0.0048;0.0007;1;43;11;1;210;-0.1478271484375;1;11;1;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-07-06;Württembergische;Sterbegeld;AI Overview;grounded;0;0;0;;;0;193;;;;;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-07-06;Württembergische;Sterbegeld;ChatGPT;ui_mixed;0.0095;0.0046;3;47;7.5;2;210;-0.191558837890625;3;15;2;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-07-06;Württembergische;Sterbegeld;Gemini;grounded;0;0;0;;;0;210;;;;;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-07-06;Württembergische;Unfall;AI Mode;grounded;0.1333;0.0251;47;46;3.5;28;210;-3.154998779296875;44;94;27;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-07-06;Württembergische;Unfall;AI Overview;grounded;0.0933;0.0268;21;50;4.3;18;193;0.067352294921875;20;77;18;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-07-06;Württembergische;Unfall;ChatGPT;ui_mixed;0.0333;0.008;8;45;6.2;7;210;-0.6524200439453125;7;37;6;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-07-06;Württembergische;Unfall;Gemini;grounded;0.081;0.0225;19;49;7.2;17;210;-0.43902587890625;19;123;17;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_36268653-52e5-4a61-80ff-efa9980c3019;google-2
2026-07-06;Württembergische;Wohngebäude;AI Mode;grounded;0.1;0.0377;45;48;3.1;21;210;-1.15625;37;66;21;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-1
2026-07-06;Württembergische;Wohngebäude;AI Overview;grounded;0.0615;0.0232;14;52;5;12;195;0.5612945556640625;13;60;12;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-07-06;Württembergische;Wohngebäude;ChatGPT;ui_mixed;0.1095;0.0266;29;49;6.6;23;210;-0.340362548828125;26;138;21;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-07-06;Württembergische;Wohngebäude;Gemini;grounded;0.1476;0.0374;32;47;6.9;31;210;-1.458953857421875;27;185;27;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-2
2026-07-06;Württembergische;Zahnzusatz;AI Mode;grounded;0.1074;0.0281;49;46;4.1;29;270;-3.448333740234375;45;122;30;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-1
2026-07-06;Württembergische;Zahnzusatz;AI Overview;grounded;0.0957;0.034;28;52;4.8;22;230;1.2574844360351562;26;105;22;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-0
2026-07-06;Württembergische;Zahnzusatz;ChatGPT;ui_mixed;0.2037;0.0579;67;51;3.7;55;270;0.712677001953125;67;206;55;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-07-06;Württembergische;Zahnzusatz;Gemini;grounded;0.1444;0.0352;40;56;5.7;39;270;4.365142822265625;39;222;39;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-07-06;Zurich;Berufsunfähigkeit;AI Mode;grounded;0.1429;0.0726;96;49;5.2;30;210;-1.0633544921875;70;155;30;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-07-06;Zurich;Berufsunfähigkeit;AI Overview;grounded;0.0402;0.0137;10;54;4.5;8;199;0.8036346435546875;9;36;8;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-07-06;Zurich;Berufsunfähigkeit;ChatGPT;ui_mixed;0.119;0.0282;32;49;6.2;25;210;-0.4759979248046875;32;156;25;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-07-06;Zurich;Berufsunfähigkeit;Gemini;grounded;0.0143;0.0037;3;53;5.7;3;210;0.178497314453125;3;17;3;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-06;Zurich;Corporate;AI Mode;grounded;0.1508;0.0396;122;58;4.7;38;252;11.91253662109375;76;192;41;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-07-06;Zurich;Corporate;AI Overview;grounded;0.1931;0.0494;75;63;3.1;45;233;14.654869079589844;58;141;45;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-0
2026-07-06;Zurich;Corporate;ChatGPT;ui_mixed;0.127;0.0201;82;57;5.1;32;252;9.6317138671875;66;185;36;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-07-06;Zurich;Corporate;Gemini;grounded;0.1706;0.0395;107;55;4.4;43;252;5.967987060546875;55;205;47;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-07-06;Zurich;Haftpflicht;AI Mode;grounded;0.1619;0.0625;116;49;3.5;34;210;-1.91314697265625;82;124;35;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-07-06;Zurich;Haftpflicht;AI Overview;grounded;0.0928;0.0227;19;53;3.4;18;194;0.8557815551757812;17;57;17;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-0
2026-07-06;Zurich;Haftpflicht;ChatGPT;ui_mixed;0.0476;0.0083;10;54;4.7;10;210;0.7823333740234375;9;42;9;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-06;Zurich;Haftpflicht;Gemini;grounded;0.081;0.0156;17;48;5.8;17;210;-0.6837921142578125;17;98;17;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-07-06;Zurich;Hausrat;AI Mode;grounded;0.2952;0.1537;237;46;2.2;62;210;-13.9178466796875;156;138;62;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-07-06;Zurich;Hausrat;AI Overview;grounded;0.2143;0.0759;49;48;2.6;42;196;-1.808074951171875;47;111;42;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-0
2026-07-06;Zurich;Hausrat;ChatGPT;ui_mixed;0.0524;0.0144;12;50;4.8;11;210;-0.0538482666015625;11;48;10;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-07-06;Zurich;Hausrat;Gemini;grounded;0.1;0.0246;22;47;3.5;21;210;-1.268035888671875;21;73;21;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-07-06;Zurich;Kfz;AI Mode;grounded;0.0333;0.0111;27;48;4;7;210;-0.6891326904296875;16;32;8;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-07-06;Zurich;Kfz;AI Overview;grounded;0.0149;0.0031;4;52;5.7;3;201;0.168701171875;4;17;3;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-07-06;Zurich;Kfz;ChatGPT;ui_mixed;0.0429;0.0061;11;48;10.1;9;210;-0.30548095703125;10;91;9;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-07-06;Zurich;Kfz;Gemini;grounded;0.0429;0.0069;11;49;6.3;9;210;-0.119842529296875;8;50;8;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-07-06;Zurich;Krankenhauszusatz;AI Mode;grounded;0.0048;0.0018;3;39;5;1;210;-0.2242431640625;1;5;1;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-07-06;Zurich;Krankenhauszusatz;AI Overview;grounded;0;0;0;;;0;185;;;;;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-07-06;Zurich;Krankenhauszusatz;ChatGPT;ui_mixed;0;0;0;;;0;210;;;;;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-07-06;Zurich;Krankenhauszusatz;Gemini;grounded;0;0;0;;;0;210;;;;;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-07-06;Zurich;Rechtsschutz;AI Mode;grounded;0.2429;0.0785;146;52;4.4;51;210;3.7606277465820312;114;224;51;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-07-06;Zurich;Rechtsschutz;AI Overview;grounded;0.0553;0.0188;14;59;4.7;11;199;2.3721542358398438;13;52;11;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-07-06;Zurich;Rechtsschutz;ChatGPT;ui_mixed;0.0238;0.0048;5;51;5.4;5;210;0.095947265625;5;27;5;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-07-06;Zurich;Rechtsschutz;Gemini;grounded;0.0524;0.012;13;63;5.6;11;210;3.0539703369140625;12;62;11;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-07-06;Zurich;Risikoleben;AI Mode;grounded;0.0667;0.0218;32;41;4.2;14;210;-3.8661346435546875;21;59;14;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-06;Zurich;Risikoleben;AI Overview;grounded;0.1042;0.0274;22;50;4;20;192;0.031982421875;21;85;21;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-06;Zurich;Risikoleben;ChatGPT;ui_mixed;0.0952;0.0197;20;48;6.8;20;210;-0.8558731079101562;20;136;20;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-07-06;Zurich;Risikoleben;Gemini;grounded;0.0619;0.017;14;48;4.3;13;210;-0.5746612548828125;14;56;13;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-06;Zurich;Sterbegeld;AI Mode;grounded;0;0;0;;;0;210;;;;;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-07-06;Zurich;Sterbegeld;AI Overview;grounded;0.0104;0.0032;2;50;2;2;193;-0.0041961669921875;2;4;2;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-07-06;Zurich;Sterbegeld;ChatGPT;ui_mixed;0.0667;0.0291;19;49;4;14;210;-0.2126007080078125;17;56;14;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-07-06;Zurich;Sterbegeld;Gemini;grounded;0.0095;0.004;2;51;6.5;2;210;0.027191162109375;2;13;2;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-07-06;Zurich;Unfall;AI Mode;grounded;0.2429;0.0965;181;46;2.2;51;210;-9.323928833007812;118;114;51;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-07-06;Zurich;Unfall;AI Overview;grounded;0.1762;0.0549;43;48;2.9;34;193;-1.2362213134765625;40;98;34;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-07-06;Zurich;Unfall;ChatGPT;ui_mixed;0.0619;0.0139;14;48;3.8;13;210;-0.6668853759765625;14;50;13;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-07-06;Zurich;Unfall;Gemini;grounded;0.0476;0.0119;10;49;4.6;10;210;-0.2922821044921875;10;46;10;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_36268653-52e5-4a61-80ff-efa9980c3019;google-2
2026-07-06;Zurich;Wohngebäude;AI Mode;grounded;0.2952;0.1692;202;52;2.9;62;210;4.4291534423828125;133;178;62;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-1
2026-07-06;Zurich;Wohngebäude;AI Overview;grounded;0.0821;0.0315;19;51;3.4;16;195;0.46728515625;17;54;16;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-07-06;Zurich;Wohngebäude;ChatGPT;ui_mixed;0.0429;0.0147;16;54;4.6;9;210;1.2090072631835938;16;46;10;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-07-06;Zurich;Wohngebäude;Gemini;grounded;0.0238;0.0058;5;55;7;5;210;0.5485992431640625;5;35;5;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-2
2026-07-06;Zurich;Zahnzusatz;AI Mode;grounded;0.0074;0.0011;2;57;4;2;270;0.1342010498046875;1;4;1;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-1
2026-07-06;Zurich;Zahnzusatz;AI Overview;grounded;0;0;0;;;0;230;;;;;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-0
2026-07-06;Zurich;Zahnzusatz;ChatGPT;ui_mixed;0;0;0;;;0;270;;;;;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-07-06;Zurich;Zahnzusatz;Gemini;grounded;0.0148;0.0035;4;66;4.3;4;270;0.9898223876953125;3;13;3;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-07-13;ADAC;Berufsunfähigkeit;AI Mode;grounded;0;0;0;;;0;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-07-13;ADAC;Berufsunfähigkeit;AI Overview;grounded;0;0;0;;;0;198;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-07-13;ADAC;Berufsunfähigkeit;ChatGPT;ui_mixed;0;0;0;;;0;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-07-13;ADAC;Berufsunfähigkeit;Gemini;grounded;0;0;0;;;0;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-13;ADAC;Corporate;AI Mode;grounded;0.1349;0.0206;58;71;4.7;34;252;17.9891357421875;42;145;31;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-07-13;ADAC;Corporate;AI Overview;grounded;0.0173;0.0027;4;55;3.3;4;231;0.432342529296875;4;13;4;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-0
2026-07-13;ADAC;Corporate;ChatGPT;ui_mixed;0.0397;0.005;21;53;6;10;252;1.252197265625;22;72;12;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-07-13;ADAC;Corporate;Gemini;grounded;0.0437;0.0089;26;52;5.1;11;252;0.4457550048828125;13;56;11;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-07-13;ADAC;Haftpflicht;AI Mode;grounded;0.019;0.0038;7;46;9;4;210;-0.6087646484375;7;36;4;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-07-13;ADAC;Haftpflicht;AI Overview;grounded;0;0;0;;;0;193;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-0
2026-07-13;ADAC;Haftpflicht;ChatGPT;ui_mixed;0.019;0.0064;8;52;6;4;210;0.2470855712890625;6;24;4;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-13;ADAC;Haftpflicht;Gemini;grounded;0.019;0.0049;5;61;11.3;4;210;0.8716201782226562;4;45;4;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-07-13;ADAC;Hausrat;AI Mode;grounded;0.1143;0.0378;62;48;3.6;24;210;-0.9912796020507812;27;54;15;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-07-13;ADAC;Hausrat;AI Overview;grounded;0.0103;0.0028;2;56;2;2;195;0.24102783203125;2;4;2;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-0
2026-07-13;ADAC;Hausrat;ChatGPT;ui_mixed;0.2524;0.0811;75;52;2.7;53;210;2.1236190795898438;68;143;53;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-07-13;ADAC;Hausrat;Gemini;grounded;0.0095;0.0026;2;43;4;2;210;-0.2645263671875;2;8;2;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-07-13;ADAC;Kfz;AI Mode;grounded;0.6048;0.1663;430;56;3.3;127;210;33.221534729003906;277;408;122;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-07-13;ADAC;Kfz;AI Overview;grounded;0.5303;0.1235;164;59;3.7;105;198;24.72321319580078;136;369;101;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-07-13;ADAC;Kfz;ChatGPT;ui_mixed;0.5333;0.0997;190;59;3.9;112;210;28.90673828125;169;436;112;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-07-13;ADAC;Kfz;Gemini;grounded;0.3238;0.0641;104;59;5.8;68;210;13.654609680175781;79;378;65;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-07-13;ADAC;Krankenhauszusatz;AI Mode;grounded;0.0048;0.0006;1;;;1;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-07-13;ADAC;Krankenhauszusatz;AI Overview;grounded;0;0;0;;;0;195;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-07-13;ADAC;Krankenhauszusatz;ChatGPT;ui_mixed;0;0;0;;;0;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-07-13;ADAC;Krankenhauszusatz;Gemini;grounded;0;0;0;;;0;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-07-13;ADAC;Rechtsschutz;AI Mode;grounded;0.4;0.1397;224;51;2.7;84;210;2.7196578979492188;156;221;81;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-07-13;ADAC;Rechtsschutz;AI Overview;grounded;0.3941;0.1827;148;56;2.9;80;203;15.282470703125;130;234;80;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-07-13;ADAC;Rechtsschutz;ChatGPT;ui_mixed;0.3095;0.1579;168;57;4;65;210;20.00490227341652;140;261;65;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-07-13;ADAC;Rechtsschutz;Gemini;grounded;0.2143;0.0973;92;56;4.2;45;210;7.827056884765625;64;187;45;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-07-13;ADAC;Risikoleben;AI Mode;grounded;0.0143;0.0032;5;54;5;3;210;0.43984222412109375;5;15;3;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-13;ADAC;Risikoleben;AI Overview;grounded;0.005;0.0012;1;56;9;1;199;0.1120452880859375;1;9;1;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-13;ADAC;Risikoleben;ChatGPT;ui_mixed;0;0;0;;;0;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-07-13;ADAC;Risikoleben;Gemini;grounded;0;0;0;;;0;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-13;ADAC;Sterbegeld;AI Mode;grounded;0;0;0;;;0;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-07-13;ADAC;Sterbegeld;AI Overview;grounded;0;0;0;;;0;189;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-07-13;ADAC;Sterbegeld;ChatGPT;ui_mixed;0.0048;0.0015;1;50;4;1;210;-0.00262451171875;1;4;1;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-07-13;ADAC;Sterbegeld;Gemini;grounded;0;0;0;;;0;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-07-13;ADAC;Unfall;AI Mode;grounded;0.1143;0.0388;68;48;2.6;24;210;-1.6006622314453125;45;51;20;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-07-13;ADAC;Unfall;AI Overview;grounded;0.0254;0.0081;6;50;2;5;197;-0.0418548583984375;5;8;4;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-07-13;ADAC;Unfall;ChatGPT;ui_mixed;0.4905;0.1541;155;51;3.2;103;210;3.397186279296875;145;323;102;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-07-13;ADAC;Unfall;Gemini;grounded;0.0857;0.0243;20;47;4.3;18;210;-1.22607421875;20;77;18;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_36268653-52e5-4a61-80ff-efa9980c3019;google-2
2026-07-13;ADAC;Wohngebäude;AI Mode;grounded;0.0476;0.0102;12;55;6.3;10;210;0.48638916015625;5;25;4;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-1
2026-07-13;ADAC;Wohngebäude;AI Overview;grounded;0.0051;0.0017;1;;;1;196;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-07-13;ADAC;Wohngebäude;ChatGPT;ui_mixed;0;0;0;;;0;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-07-13;ADAC;Wohngebäude;Gemini;grounded;0;0;0;;;0;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-2
2026-07-13;ADAC;Zahnzusatz;AI Mode;grounded;0;0;0;;;0;210;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-1
2026-07-13;ADAC;Zahnzusatz;AI Overview;grounded;0;0;0;;;0;187;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-0
