datum;marke;thema;engine;engine_typ;visibility;share_of_voice;mention_count;sentiment;position;visibility_count;visibility_total;sentiment_sum;sentiment_count;position_sum;position_count;brand_id;topic_id;model_channel_id
2026-08-14;DEVK;Wohngebäude;ChatGPT;ui_mixed;0.2857;0.0473;40;46;4.6;12;42;-2.971832275390625;36;55;12;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-14;AXA;Haftpflicht;ChatGPT;ui_mixed;0.2857;0.0325;27;53;9;12;42;1.2019195556640625;24;117;13;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-14;Hannoversche;Berufsunfähigkeit;ChatGPT;ui_mixed;0.2857;0.0286;25;51;7.3;12;42;0.35204315185546875;25;95;13;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-14;HUK-Coburg;Wohngebäude;ChatGPT;ui_mixed;0.2857;0.045;38;50;6.2;12;42;-0.00532957911491394;39;81;13;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-14;Barmenia;Wohngebäude;ChatGPT;ui_mixed;0.2619;0.0485;41;50;3.7;11;42;-0.06533607840538025;37;41;11;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-14;ADAC;Unfall;ChatGPT;ui_mixed;0.2619;0.0347;23;49;3.8;11;42;-0.3005523681640625;21;42;11;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;ARAG;Krankenhauszusatz;ChatGPT;ui_mixed;0.2619;0.0339;24;51;4.4;11;42;0.4644317626953125;22;48;11;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-14;HUK24;Unfall;ChatGPT;ui_mixed;0.2619;0.0618;41;50;3.3;11;42;-0.33205413818359375;37;36;11;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;VHV;Haftpflicht;ChatGPT;ui_mixed;0.2619;0.0445;37;48;5.8;11;42;-1.718536376953125;35;64;11;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-14;VHV;Kfz;ChatGPT;ui_mixed;0.2619;0.0232;27;50;7.5;11;42;-0.08331298828125;24;82;11;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-14;VHV;Unfall;ChatGPT;ui_mixed;0.2619;0.0437;29;51;3.8;11;42;0.657562255859375;28;42;11;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;HUK-Coburg;Hausrat;ChatGPT;ui_mixed;0.2619;0.0405;33;51;6.4;11;42;0.5036468505859375;36;83;13;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-14;HUK-Coburg;Risikoleben;ChatGPT;ui_mixed;0.2619;0.0185;19;48;10.8;11;42;-0.5467987060546875;16;129;12;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-14;DEVK;Corporate;ChatGPT;ui_mixed;0.2778;0.0386;29;58;5.8;10;36;4.250007629394531;27;58;10;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;WGV;Kfz;ChatGPT;ui_mixed;0.2381;0.0292;34;54;6.1;10;42;2.3376007080078125;30;61;10;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-14;AXA;Berufsunfähigkeit;ChatGPT;ui_mixed;0.2381;0.0229;20;52;6.9;10;42;0.6749725341796875;20;69;10;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-14;CosmosDirekt;Haftpflicht;ChatGPT;ui_mixed;0.2381;0.0409;34;54;5.1;10;42;2.276397705078125;32;51;10;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-14;CosmosDirekt;Unfall;ChatGPT;ui_mixed;0.2381;0.0392;26;50;3.8;10;42;0.113067626953125;25;38;10;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;Württembergische;Kfz;ChatGPT;ui_mixed;0.2381;0.0257;30;52;6.8;10;42;1.212493896484375;29;68;10;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-14;LVM;Corporate;ChatGPT;ui_mixed;0.2778;0.0479;36;56;4.3;10;36;3.9707183837890625;32;51;12;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;LVM;Kfz;ChatGPT;ui_mixed;0.2381;0.0232;27;57;6.7;10;42;3.71356201171875;27;67;10;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-14;Haftpflichtkasse;Unfall;ChatGPT;ui_mixed;0.2381;0.0377;25;52;4.4;10;42;1.6230621337890625;34;66;15;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;DKV;Zahnzusatz;ChatGPT;ui_mixed;0.2381;0.0345;32;54;5.6;10;42;2.0729217529296875;29;56;10;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-14;ADAC;Rechtsschutz;ChatGPT;ui_mixed;0.2143;0.0311;31;53;5.4;9;42;1.63714599609375;25;49;9;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-08-14;DA Direkt;Kfz;ChatGPT;ui_mixed;0.2143;0.0232;27;55;6.1;9;42;2.3584060668945312;23;55;9;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-14;WGV;Wohngebäude;ChatGPT;ui_mixed;0.2143;0.0473;40;51;4.4;9;42;0.7448552250862122;38;40;9;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-14;AXA;Corporate;ChatGPT;ui_mixed;0.25;0.0506;38;56;4;9;36;3.380859375;30;36;9;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;AXA;Krankenhauszusatz;ChatGPT;ui_mixed;0.2143;0.0537;38;54;4.1;9;42;2.260894775390625;31;37;9;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-14;HUK24;Corporate;ChatGPT;ui_mixed;0.25;0.0546;41;60;3.8;9;36;6.4808502197265625;33;34;9;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;HDI;Wohngebäude;ChatGPT;ui_mixed;0.2143;0.0367;31;50;5;9;42;0.09027141332626343;29;45;9;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-14;R+V;Haftpflicht;ChatGPT;ui_mixed;0.2143;0.0253;21;54;7.9;9;42;1.744903564453125;21;71;9;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-14;R+V;Kfz;ChatGPT;ui_mixed;0.2143;0.0154;18;53;7.6;9;42;1.0456085205078125;18;68;9;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-14;R+V;Hausrat;ChatGPT;ui_mixed;0.2143;0.0466;38;51;5.8;9;42;0.7477874755859375;33;52;9;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-14;Zurich;Hausrat;ChatGPT;ui_mixed;0.2143;0.0282;23;52;5.8;9;42;0.8324737548828125;19;52;9;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-14;WGV;Haftpflicht;ChatGPT;ui_mixed;0.1905;0.0493;41;52;5;8;42;1.46234130859375;37;40;8;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-14;AXA;Unfall;ChatGPT;ui_mixed;0.1905;0.0317;21;51;4.5;8;42;0.2307891845703125;20;36;8;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;CosmosDirekt;Hausrat;ChatGPT;ui_mixed;0.1905;0.0479;39;52;6.6;8;42;1.7551727294921875;36;53;8;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-14;Signal Iduna;Krankenhauszusatz;ChatGPT;ui_mixed;0.1905;0.0311;22;48;5.4;8;42;-0.7898406982421875;19;43;8;kw_80da741d-9a64-4086-95c0-eb9701df02f8;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-14;Signal Iduna;Zahnzusatz;ChatGPT;ui_mixed;0.1905;0.0248;23;55;6.4;8;42;2.079803466796875;22;51;8;kw_80da741d-9a64-4086-95c0-eb9701df02f8;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-14;HanseMerkur;Sterbegeld;ChatGPT;ui_mixed;0.1905;0.0362;26;51;5.5;8;42;0.497100830078125;25;44;8;kw_b1155354-e344-4376-96a5-8ca40a83f686;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-08-14;HDI;Corporate;ChatGPT;ui_mixed;0.2222;0.0293;22;61;7.3;8;36;4.988883972167969;22;58;8;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;Debeka;Krankenhauszusatz;ChatGPT;ui_mixed;0.1905;0.0127;9;50;6.3;8;42;-0.01397705078125;9;50;8;kw_f2523300-5701-448f-bdc2-826cacdc7496;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-14;HUK-Coburg;Unfall;ChatGPT;ui_mixed;0.1905;0.0483;32;49;5.4;8;42;-0.363861083984375;24;43;8;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;Zurich;Corporate;ChatGPT;ui_mixed;0.2222;0.0426;32;57;5.8;8;36;3.6143035888671875;26;52;9;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;Zurich;Berufsunfähigkeit;ChatGPT;ui_mixed;0.1905;0.0172;15;52;10.6;8;42;0.6384124755859375;16;95;9;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-14;Zurich;Sterbegeld;ChatGPT;ui_mixed;0.1905;0.0167;12;55;7.1;8;42;1.2803497314453125;12;57;8;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-08-14;DEVK;Hausrat;ChatGPT;ui_mixed;0.1667;0.0319;26;53;6.3;7;42;1.4293670654296875;22;44;7;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-14;WGV;Hausrat;ChatGPT;ui_mixed;0.1667;0.0172;14;48;7.3;7;42;-0.5662078857421875;13;51;7;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-14;Gothaer;Berufsunfähigkeit;ChatGPT;ui_mixed;0.1667;0.0172;15;55;8.1;7;42;1.42535400390625;15;57;7;kw_37880128-3d28-46fe-9f61-d6c869e2d032;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-14;CosmosDirekt;Corporate;ChatGPT;ui_mixed;0.1944;0.0306;23;58;6.7;7;36;3.42132568359375;21;47;7;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;Signal Iduna;Corporate;ChatGPT;ui_mixed;0.1944;0.0266;20;49;8;7;36;-0.2273712158203125;18;48;6;kw_80da741d-9a64-4086-95c0-eb9701df02f8;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;Signal Iduna;Unfall;ChatGPT;ui_mixed;0.1667;0.0271;18;48;3.1;7;42;-0.7953643798828125;16;22;7;kw_80da741d-9a64-4086-95c0-eb9701df02f8;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;HanseMerkur;Unfall;ChatGPT;ui_mixed;0.1667;0.0287;19;53;4;7;42;1.2635650634765625;19;28;7;kw_b1155354-e344-4376-96a5-8ca40a83f686;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;Barmenia;Unfall;ChatGPT;ui_mixed;0.1429;0.0287;19;52;3.7;6;42;0.548187255859375;17;22;6;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;WGV;Corporate;ChatGPT;ui_mixed;0.1667;0.0186;14;57;6.4;6;36;1.828826904296875;14;45;7;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;Gothaer;Haftpflicht;ChatGPT;ui_mixed;0.1429;0.0096;8;49;7.5;6;42;-0.210906982421875;8;45;6;kw_37880128-3d28-46fe-9f61-d6c869e2d032;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-14;AXA;Reise;ChatGPT;ui_mixed;0.2;0.041;12;52;6.7;6;30;0.4149932861328125;10;40;6;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;openai-0
2026-08-14;Signal Iduna;Risikoleben;ChatGPT;ui_mixed;0.1429;0.0088;9;51;9.6;6;42;0.0867919921875;7;48;5;kw_80da741d-9a64-4086-95c0-eb9701df02f8;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-14;Debeka;Sterbegeld;ChatGPT;ui_mixed;0.1429;0.0209;15;48;5.2;6;42;-0.502716064453125;13;31;6;kw_f2523300-5701-448f-bdc2-826cacdc7496;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-08-14;Debeka;Hausrat;ChatGPT;ui_mixed;0.1429;0.011;9;50;14;6;42;0.0504150390625;9;84;6;kw_f2523300-5701-448f-bdc2-826cacdc7496;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-14;Generali;Berufsunfähigkeit;ChatGPT;ui_mixed;0.119;0.0092;8;48;9.2;5;42;-0.25555419921875;8;46;5;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-14;ARAG;Zahnzusatz;ChatGPT;ui_mixed;0.119;0.0259;24;55;5;5;42;1.826812744140625;20;25;5;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-14;DEVK;Haftpflicht;ChatGPT;ui_mixed;0.119;0.0144;12;47;7;5;42;-0.6870880126953125;12;35;5;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-14;Gothaer;Hausrat;ChatGPT;ui_mixed;0.119;0.0086;7;51;10;5;42;0.072662353515625;7;50;5;kw_37880128-3d28-46fe-9f61-d6c869e2d032;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-14;Hannoversche;Corporate;ChatGPT;ui_mixed;0.1389;0.0173;13;53;5.7;5;36;0.9057769775390625;14;34;6;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;Signal Iduna;Haftpflicht;ChatGPT;ui_mixed;0.119;0.0108;9;47;7.4;5;42;-0.536041259765625;9;37;5;kw_80da741d-9a64-4086-95c0-eb9701df02f8;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-14;Signal Iduna;Sterbegeld;ChatGPT;ui_mixed;0.119;0.0111;8;47;5.8;5;42;-0.5060272216796875;8;29;5;kw_80da741d-9a64-4086-95c0-eb9701df02f8;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-08-14;Signal Iduna;Hausrat;ChatGPT;ui_mixed;0.119;0.0098;8;49;8.4;5;42;-0.228179931640625;8;42;5;kw_80da741d-9a64-4086-95c0-eb9701df02f8;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-14;R+V;Berufsunfähigkeit;ChatGPT;ui_mixed;0.119;0.0069;6;52;12.2;5;42;0.2202606201171875;7;73;6;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-14;LVM;Reise;ChatGPT;ui_mixed;0.1667;0.0478;14;54;4.4;5;30;0.86871337890625;12;22;5;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;openai-0
2026-08-14;LVM;Haftpflicht;ChatGPT;ui_mixed;0.119;0.0084;7;51;9.2;5;42;0.1123046875;7;46;5;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-14;HUK-Coburg;Krankenhauszusatz;ChatGPT;ui_mixed;0.119;0.0141;10;46;4.6;5;42;-0.7309799194335938;10;23;5;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-14;Generali;Corporate;ChatGPT;ui_mixed;0.1111;0.0133;10;54;5;4;36;0.91827392578125;11;25;5;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;Generali;Zahnzusatz;ChatGPT;ui_mixed;0.0952;0.0054;5;57;6.3;4;42;0.6554412841796875;5;25;4;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-14;Generali;Kfz;ChatGPT;ui_mixed;0.0952;0.0043;5;58;12.8;4;42;0.841094970703125;5;51;4;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-14;Generali;Unfall;ChatGPT;ui_mixed;0.0952;0.0196;13;46;3.2;4;42;-0.969390869140625;13;16;5;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;Generali;Hausrat;ChatGPT;ui_mixed;0.0952;0.0061;5;48;9.8;4;42;-0.21038818359375;5;39;4;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-14;ADAC;Hausrat;ChatGPT;ui_mixed;0.0952;0.011;9;49;5.5;4;42;-0.2572021484375;9;22;4;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-14;ARAG;Corporate;ChatGPT;ui_mixed;0.1111;0.008;6;52;11.3;4;36;0.2650146484375;6;45;4;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;DA Direkt;Zahnzusatz;ChatGPT;ui_mixed;0.0952;0.0086;8;51;5;4;42;0.1622467041015625;7;20;4;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-14;Gothaer;Kfz;ChatGPT;ui_mixed;0.0952;0.0069;8;60;10.8;4;42;1.5934906005859375;8;43;4;kw_37880128-3d28-46fe-9f61-d6c869e2d032;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-14;AXA;Zahnzusatz;ChatGPT;ui_mixed;0.0952;0.0065;6;50;7.5;4;42;0.0167999267578125;6;30;4;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-14;Alte Leipziger;Risikoleben;ChatGPT;ui_mixed;0.0952;0.0068;7;45;6.3;4;42;-0.6779022216796875;7;25;4;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-14;Signal Iduna;Wohngebäude;ChatGPT;ui_mixed;0.0952;0.0142;12;43;7;4;42;-1.4954071044921875;10;21;3;kw_80da741d-9a64-4086-95c0-eb9701df02f8;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-14;Württembergische;Haftpflicht;ChatGPT;ui_mixed;0.0952;0.012;10;56;6;4;42;1.08392333984375;9;24;4;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-14;Württembergische;Wohngebäude;ChatGPT;ui_mixed;0.0952;0.0083;7;47;8.6;4;42;-0.5224761962890625;8;43;5;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-14;R+V;Unfall;ChatGPT;ui_mixed;0.0952;0.0136;9;47;5.5;4;42;-0.4499969482421875;8;22;4;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;LVM;Hausrat;ChatGPT;ui_mixed;0.0952;0.0135;11;52;9.5;4;42;0.5393218994140625;11;38;4;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-14;Die Bayerische;Berufsunfähigkeit;ChatGPT;ui_mixed;0.0952;0.008;7;50;5.8;4;42;0.0075836181640625;6;23;4;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-14;HUK-Coburg;Berufsunfähigkeit;ChatGPT;ui_mixed;0.0952;0.0057;5;46;11.3;4;42;-0.4161224365234375;5;45;4;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-14;Zurich;Unfall;ChatGPT;ui_mixed;0.0952;0.009;6;43;6.3;4;42;-0.853759765625;6;25;4;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;Zurich;Risikoleben;ChatGPT;ui_mixed;0.0952;0.0039;4;50;9.3;4;42;0.0210113525390625;4;37;4;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-14;Barmenia;Corporate;ChatGPT;ui_mixed;0.0833;0.0067;5;57;4.7;3;36;0.733001708984375;5;14;3;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;Generali;Wohngebäude;ChatGPT;ui_mixed;0.0714;0.013;11;53;6.3;3;42;0.6227569580078125;10;19;3;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-14;DEVK;Unfall;ChatGPT;ui_mixed;0.0714;0.0121;8;42;7.3;3;42;-1.1116790771484375;7;22;3;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;WGV;Berufsunfähigkeit;ChatGPT;ui_mixed;0.0714;0.0034;3;48;8.7;3;42;-0.0966644287109375;3;26;3;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-14;Gothaer;Unfall;ChatGPT;ui_mixed;0.0714;0.009;6;53;6.3;3;42;0.38531494140625;6;19;3;kw_37880128-3d28-46fe-9f61-d6c869e2d032;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;Gothaer;Wohngebäude;ChatGPT;ui_mixed;0.0714;0.0107;9;45;4;3;42;-0.6871414184570312;7;12;3;kw_37880128-3d28-46fe-9f61-d6c869e2d032;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-14;AXA;Risikoleben;ChatGPT;ui_mixed;0.0714;0.0039;4;48;10;3;42;-0.162109375;4;30;3;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-14;CosmosDirekt;Wohngebäude;ChatGPT;ui_mixed;0.0714;0.0154;13;59;6;3;42;1.8944931030273438;11;18;3;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-14;Alte Leipziger;Haftpflicht;ChatGPT;ui_mixed;0.0714;0.0048;4;49;8;3;42;-0.08673095703125;4;24;3;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-14;Alte Leipziger;Unfall;ChatGPT;ui_mixed;0.0714;0.0075;5;46;6;3;42;-0.37408447265625;5;18;3;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-14;Württembergische;Corporate;ChatGPT;ui_mixed;0.0833;0.0067;5;46;13.7;3;36;-0.4352569580078125;5;41;3;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-14;Württembergische;Unfall;ChatGPT;ui_mixed;0.0714;0.0075;5;53;3;3;42;0.2621002197265625;5;9;3;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
